3.153913855586107373e-01,-1.206423502776982348e-01,-3.418679938997320339e-02,9.406407177995020907e-01,1.287338217172821819e+00,6.679990765271744957e-01,2.138954323910186028e-02
3.322818841862435479e-01,-1.276712056324804112e-01,-3.367684512631596155e-02,9.338922222592535016e-01,1.296906157022693629e+00,6.251828781213089048e-01,3.831363049141739419e-02
3.479755942242151456e-01,-1.344542189397971432e-01,-3.294458711759044867e-02,9.272268886379670949e-01,1.303737162069968925e+00,5.864229713868294169e-01,5.512629731483603690e-02
3.581787086833705391e-01,-1.404850022106210738e-01,-3.376639723162205842e-02,9.224054462207990079e-01,1.302879955208160023e+00,5.621345766588294879e-01,7.366467522423214564e-02
3.620519209545371431e-01,-1.461222862653847876e-01,-3.313921379466629874e-02,9.200372147357833708e-01,1.295516865735005796e+00,5.550460355034215754e-01,8.694773450812309790e-02
3.634023454073471160e-01,-1.492848484005796228e-01,-3.146487193932995252e-02,9.190553472040172700e-01,1.288878561351807450e+00,5.557845413288765579e-01,9.252927417212003514e-02
3.640279272459790438e-01,-1.479247134577917067e-01,-3.062025211484090820e-02,9.190562265138352283e-01,1.286673740450807291e+00,5.593777131954433823e-01,9.056166437987028806e-02
3.651252302168595532e-01,-1.403947565391993890e-01,-3.012098025925679171e-02,9.198182457114044697e-01,1.290739626613053526e+00,5.622998811030969213e-01,7.665439604229679071e-02
3.661913924612791860e-01,-1.251681255626621858e-01,-3.171523997691940572e-02,9.215372743321917914e-01,1.299984418018678367e+00,5.646377577191762365e-01,5.084956328120154856e-02
3.660739118420009985e-01,-1.037711625674557075e-01,-3.631464451282878647e-02,9.240685491250096861e-01,1.311073805593713004e+00,5.684560707364048060e-01,1.805217670044451106e-02
1.887968230450286222e-01,-3.043538848699794963e-01,-5.439063529156430016e-02,9.320762475061979968e-01,8.757386936721566206e-01,9.196738501015689904e-01,4.731961937018076547e-01
1.707728191251537131e-01,-3.246243268671517579e-01,-5.818061119023396066e-02,9.284776287749892942e-01,8.178320871752576826e-01,9.496935175103925486e-01,4.960139108506237404e-01
1.182334169710215765e-01,-3.519302874406800563e-01,-7.237363231789889495e-02,9.257040505682097020e-01,6.804943233181930395e-01,1.024190912798832453e+00,5.234285343569159421e-01
9.556822608337264824e-02,-3.593412168909017046e-01,-8.451666241142374858e-02,9.244444481857613249e-01,6.205270943361183011e-01,1.044368248805662480e+00,5.408019842288075418e-01
7.601994656627655833e-02,-3.643447019893327754e-01,-9.436394093646215120e-02,9.233468213554995030e-01,5.718773721865620940e-01,1.059166113908972084e+00,5.522245600948710864e-01
4.095237497408222432e-02,-3.620026709935824094e-01,-1.119236372026791160e-01,9.245269431513704061e-01,5.016838224021966663e-01,1.086578958546703610e+00,5.633328939373806188e-01
2.031320986769565365e-02,-3.553008637115531720e-01,-1.220949082912902856e-01,9.265211833088526916e-01,4.669584916561195231e-01,1.106009156839508734e+00,5.643976959819524408e-01
-2.706487340895737462e-03,-3.452106462246134488e-01,-1.292533133959818115e-01,9.295783267888825252e-01,4.331261513227514515e-01,1.133513536510627917e+00,5.548827250607003547e-01
-2.670191717424974867e-02,-3.322911749222394184e-01,-1.306949498582445079e-01,9.336961030065232814e-01,4.031149993709329249e-01,1.170998914906059341e+00,5.304568133531899488e-01
-4.977037969844315402e-02,-3.155559604335110291e-01,-1.296784428806312950e-01,9.386857017083045651e-01,3.787843732003630115e-01,1.212208899362628323e+00,4.981616453354115182e-01
-7.181116923039135291e-02,-2.968253763148671065e-01,-1.267538867905055322e-01,9.437538366188512606e-01,3.569971632591534272e-01,1.254242045349645007e+00,4.593044672037799869e-01
-1.162810123254069961e-01,-2.530878134718685946e-01,-1.144794278142845512e-01,9.535825844948727648e-01,3.081827511125990737e-01,1.337791115095971373e+00,3.608186516713480785e-01
-1.382393948428772001e-01,-2.278430602674481054e-01,-1.059495519771535971e-01,9.579937901872221939e-01,2.793401790631901971e-01,1.376566995078983169e+00,3.026937732190182473e-01
-1.609497608647781908e-01,-2.009994970256367974e-01,-9.626412189810565345e-02,9.614715781073294165e-01,2.442203510474618144e-01,1.412137450887170687e+00,2.416259736461013885e-01
-1.969045361173950293e-02,-1.067102996070230375e-01,-5.478398641261512242e-02,9.925844613064853661e-01,7.062720290567776615e-01,1.295280044057846691e+00,9.173400711068122049e-02
-1.061171145200442457e-02,-1.181338221335423849e-01,-6.914545959234602579e-02,9.905305129403855213e-01,7.143972331467555170e-01,1.267563417291295735e+00,1.501500641241972911e-01
