7.016298490521148956e-01,9.009951285180258299e-03,4.388521843535952288e-02,7.111318185117483370e-01,-3.491438312815411393e-01,-3.811030096504129938e-01,3.955129750478548090e+00
7.024871400181088577e-01,3.187338308784772034e-02,5.086549434784006646e-02,7.091604945599149223e-01,-3.017641322739665899e-01,-3.788861638840362311e-01,3.938993735972292409e+00
7.035800567441632403e-01,1.046071684642182337e-02,4.013618814907204263e-02,7.094045133460888941e-01,-2.634454443742120788e-01,-3.797758183772249052e-01,3.959479222178037716e+00
7.008640808236881181e-01,3.727656835651876888e-02,6.657032048562266935e-02,7.092026438847855996e-01,-1.666807712125145668e-01,-3.737374421452162587e-01,3.935146870045790113e+00
7.018250556866552081e-01,3.028782574868383801e-02,6.250962725706300793e-02,7.089547131672260250e-01,-1.000231295663685654e-01,-3.737106540603637450e-01,3.948009848142631562e+00
6.998803476690027559e-01,5.211740202775916320e-02,8.976530167838957242e-02,7.066777667135003549e-01,5.712098666997948021e-02,-3.676573722419475554e-01,3.911331395456445925e+00
6.978865757616231624e-01,4.861294016978136290e-02,1.026224865702496936e-01,7.071490187152240647e-01,1.055524199536157781e-01,-3.693700485630392882e-01,3.919562846663590339e+00
6.969933021781246074e-01,7.715580125159719749e-02,1.071882807162405915e-01,7.048106068506303501e-01,1.557626880837585936e-01,-3.686349900272587465e-01,3.910473142671110569e+00
6.953131283433237053e-01,6.871000937261804997e-02,1.289169325838005475e-01,7.037037818987613713e-01,3.386902048266852705e-01,-3.644697551652437140e-01,3.871922854059943298e+00
6.891498404754010654e-01,8.810742857043682430e-02,1.460579776586184153e-01,7.042560937370078156e-01,3.915789783364091448e-01,-3.638122563979638291e-01,3.868143871872203210e+00
6.924459812954923965e-01,9.526032485019732265e-02,1.482713721821069253e-01,6.996139175919764419e-01,4.020579983820578573e-01,-3.626321620574018412e-01,3.860900288592752805e+00
6.939934975544481688e-01,9.090033867212775343e-02,1.230225556881260895e-01,7.035450266851427381e-01,4.374668568821183379e-01,-3.629104577713518909e-01,3.860896914319202455e+00
6.942192557572914868e-01,8.934062498437696231e-02,1.375752922505795450e-01,7.008216011406617207e-01,4.702601358888319760e-01,-3.640937094483991388e-01,3.877422890387853371e+00
6.894321240140569573e-01,1.121535762770779071e-01,1.511439096041807817e-01,6.994715435922256308e-01,6.325394800797410344e-01,-3.611310325473670590e-01,3.861538949203201287e+00
6.876126767790122774e-01,1.216039148493157362e-01,1.591891391010661905e-01,6.978969211985273091e-01,7.512291975472517036e-01,-3.623469958246970934e-01,3.868247716560603511e+00
6.801227120820646510e-01,1.292210069674973594e-01,1.800334204538504290e-01,6.988011128984626952e-01,1.133255505206360425e+00,-3.582329488583825827e-01,3.812701741347764628e+00
