-3.831831737876346781e-03,-8.296225132758583420e-02,-7.411179028246829559e-02,9.937857034901028674e-01,-1.116700526697486540e+00,5.802781533500684930e-01,2.412538919587129183e+00
-3.641944943258583478e-03,-7.640606978293730533e-02,-7.235401945701479265e-02,9.944414234160647847e-01,-1.072101474958391032e+00,5.769838993170050001e-01,2.460023083074306172e+00
-2.594580913485893675e-03,-6.460392514700076527e-02,-7.142709304629199507e-02,9.953480654446665854e-01,-1.025453927169331036e+00,5.726287483230048103e-01,2.501833920126260491e+00
-3.385156894384987354e-03,-5.923458896369682147e-02,-7.448320980351341714e-02,9.954557025003514248e-01,-9.765764045271858595e-01,5.686750722923121781e-01,2.548436114836874378e+00
-4.714276667439976434e-03,-4.801778612224889831e-02,-7.612396510634017455e-02,9.959303237415303434e-01,-9.223747733494218615e-01,5.652838823372023924e-01,2.592702444666570294e+00
-3.284845471152222050e-03,-4.559982928040891281e-02,-7.788733443464158912e-02,9.959133639501451807e-01,-8.689125446259781116e-01,5.618630902159116314e-01,2.640718993004367743e+00
-4.527811484125927356e-03,-3.392132902918834625e-02,-7.580622341094317429e-02,9.965351267528044232e-01,-8.115053110308356743e-01,5.578932379099598160e-01,2.677352240102061298e+00
-3.463372781314466402e-03,-1.296642823361230865e-02,-6.786685820532793734e-02,9.976041130354155184e-01,-7.008456483143978843e-01,5.531522480815248555e-01,2.760653917284352055e+00
-4.682916506833803734e-03,2.979458339563819595e-04,-8.173753631374232331e-02,9.966428430880490685e-01,-6.397027044462741951e-01,5.467843709503474869e-01,2.778546812951042000e+00
-4.101676349642777684e-03,1.445758602980380496e-02,-7.565543380856135092e-02,9.970207669815869256e-01,-5.452264640935786666e-01,5.404415705037468598e-01,2.828177188954413168e+00
-1.784994991618733774e-03,1.817659036722649515e-02,-7.746807753949414010e-02,9.968275288723906780e-01,-5.141034921039644434e-01,5.401771931010186378e-01,2.852411247635400660e+00
-3.864495671445507177e-03,2.159554019084368795e-02,-7.600056307460127669e-02,9.968663966296659185e-01,-4.916666812104796280e-01,5.369159095548136085e-01,2.851309972408322846e+00
-3.632092707436839971e-03,1.726625479828714296e-02,-8.134321835781906096e-02,9.965299620056576879e-01,-4.886197415313813242e-01,5.381947384770919829e-01,2.863369278409648278e+00
-5.281163384057626156e-03,1.465071500516844892e-02,-7.851516925825163806e-02,9.967912690526017361e-01,-4.937077683828179353e-01,5.386367082589650357e-01,2.858975066430236911e+00
-2.391599382692923687e-03,1.927829245921353074e-02,-7.958709416722935248e-02,9.966386116011490826e-01,-4.932024317661886093e-01,5.380401858891858957e-01,2.842028428936079543e+00
-4.623163407141592587e-03,1.778913921268097942e-02,-8.279237192203556250e-02,9.963973083252011254e-01,-4.918990816330001681e-01,5.384265576202179604e-01,2.823013866412080741e+00
-3.899351074586498555e-03,1.991341670027042127e-02,-7.696749484143959597e-02,9.968270941514137951e-01,-4.995578314470901504e-01,5.423939550734312443e-01,2.808583233716073657e+00
-2.422861482632015628e-03,2.123163413809264072e-02,-7.416302914237599131e-02,9.970171475769556979e-01,-4.990392812604037553e-01,5.446438440726029118e-01,2.789349900493157897e+00
-5.731190308044268635e-03,2.514278924788083264e-02,-8.163384905475778996e-02,9.963287149806506759e-01,-4.686123403117835595e-01,5.419155942446211016e-01,2.755930577921443358e+00
-3.830168671159516532e-03,2.899248845464006893e-02,-8.341735871818080350e-02,9.960854931609236518e-01,-4.280731464373280226e-01,5.423361561284903987e-01,2.733390864679726029e+00
-3.718024366206186364e-03,3.693173397165205873e-02,-8.556664921403359103e-02,9.956407845518090438e-01,-3.699689628129193553e-01,5.438811094391515777e-01,2.700760308290176326e+00
-3.113047021904629449e-03,5.266255198112569647e-02,-8.257543308731213338e-02,9.951875513728644096e-01,-2.968359501263970190e-01,5.468438618683594266e-01,2.669880377020701800e+00
-3.031259849369390916e-03,6.367444017668678902e-02,-8.547234119348960657e-02,9.942991783275368922e-01,-2.309069426555489524e-01,5.485367931112370421e-01,2.622946791319915594e+00
-3.401480311977482171e-03,7.304923470449362077e-02,-8.267136343991388081e-02,9.938901774883182050e-01,-1.795283410445008276e-01,5.529015840122416536e-01,2.585699439970567504e+00
-2.432353009303700117e-03,9.164925061085060776e-02,-8.621569804633265333e-02,9.920490673004492832e-01,-8.242429791385839921e-02,5.599577817325250839e-01,2.494032364356742359e+00
-1.336252167294967388e-03,1.087388945712918775e-01,-8.468984047508312796e-02,9.904552984147563244e-01,9.696085601745759244e-03,5.669063964832871116e-01,2.389515534655282103e+00
