-3.262941344507799997e-03,8.561533118495548988e-01,6.834281125710487369e-03,-5.166663840664647012e-01,-4.160664675315656758e-01,1.071686345903696491e+00,5.741810985628166275e-01
-2.333803833889439884e-03,7.741503718517667165e-01,7.162087782214491237e-03,-6.329569176650461371e-01,-1.520805154328337960e-01,1.067601783004011207e+00,1.016676602863951340e+00
-2.094892419986630217e-03,7.290244604560541797e-01,8.399790936522264981e-03,-6.844328973644754344e-01,6.074240153782314855e-03,1.067647873473981157e+00,9.276316709568944718e-01
2.091308528045369205e-03,-6.498567545487518027e-01,-9.283457427216156715e-03,7.599971331618303738e-01,2.759388765222186013e-01,1.072167531335808555e+00,6.722900294399016818e-01
-1.529324206518679619e-01,7.158283766325864717e-01,1.309703771354208957e-01,-6.686166093017144041e-01,-2.092547442718487027e-01,7.724345092665892976e-01,9.203453230931850637e-01
-1.367949923433591231e-01,7.168796995359784097e-01,1.043374430420929005e-01,-6.756362367742153596e-01,-1.880347959453031736e-01,8.797783646040315819e-01,8.788490010201334135e-01
-7.033741303871422768e-02,7.201206666816586388e-01,6.323094414069420355e-02,-6.873723310172306089e-01,-2.015604584786629960e-01,1.112256580624318758e+00,7.628606444559036248e-01
-5.347083357870971443e-02,7.233942495709628773e-01,5.666070110531716553e-02,-6.860256515570795077e-01,-2.257242106722025521e-01,1.157507936215897093e+00,7.213156073796594958e-01
-8.787204027402537032e-02,7.237691705269356790e-01,7.933961956195463572e-02,-6.798102066758014983e-01,-2.264105821867810897e-01,1.056156676116078108e+00,7.868973170432774777e-01
-1.335981483164954409e-01,7.210042523538406911e-01,1.113037605400482993e-01,-6.707576878006890064e-01,-2.259852130289039529e-01,9.065300385730474808e-01,8.620823054622843706e-01
-1.550522596835473554e-01,7.192569440360585542e-01,1.254286023155146423e-01,-6.655042531375080506e-01,-2.265238944003236943e-01,8.362363845013741637e-01,8.893749239511202775e-01
