1.150968156160299362e-03,-5.550098596339934076e-01,-8.818253744076099201e-03,8.317962306852944021e-01,4.896783435377678462e-01,1.081695977918984974e+00,2.337844302703434851e-01
1.458283911941252869e-03,-5.140897689268572046e-01,-8.771925048685956169e-03,8.576902915526694038e-01,5.592811644281462380e-01,1.085584762856476315e+00,-1.192865996789446714e-02
1.424732523387805270e-03,-4.845443572177781655e-01,-8.362127594864850536e-03,8.747255631612318449e-01,5.946822528573749711e-01,1.088180164769606773e+00,-1.693525645630613308e-01
1.388885901341982464e-03,-4.646649537468476310e-01,-8.383884824431349012e-03,8.854457985843310341e-01,6.092886464214575248e-01,1.089413298290598853e+00,-2.567609415089471270e-01
9.709824598314910349e-04,-4.406228252370223419e-01,-7.863231155108368897e-03,8.976573693057995351e-01,6.197088209157401995e-01,1.090948391751455970e+00,-3.519785239214758277e-01
6.490638721925282321e-04,-4.089126121271407510e-01,-7.532892229682034910e-03,9.125422236226137240e-01,6.268566846232664913e-01,1.092913293909953065e+00,-4.842376090012768808e-01
4.733237056058743966e-04,-3.993857524312303675e-01,-7.467462571275284254e-03,9.167524386236211020e-01,6.274185696444981586e-01,1.093609285735347436e+00,-5.258823887703610866e-01
2.244305315840356243e-04,-3.595874307586970908e-01,-7.119276383873430342e-03,9.330842111916082260e-01,6.339520032135979033e-01,1.096944508991304357e+00,-7.531751549679053248e-01
1.554305782000236071e-04,-3.550575080670637651e-01,-7.109690529162162979e-03,9.348174121758333621e-01,6.348781646023520242e-01,1.097520920438955772e+00,-7.859865643812616876e-01
1.614625004505408916e-04,-3.509839563942530050e-01,-7.035699196177505957e-03,9.363550262696936910e-01,6.359821972662257350e-01,1.097936607795160668e+00,-8.171354904809695618e-01
6.488608138461932821e-05,-3.474521348775200802e-01,-7.037313085252150727e-03,9.376713102059751614e-01,6.370734782218331338e-01,1.098432310085226682e+00,-8.465906005111117905e-01
2.780420836938580898e-05,-3.445667316279052983e-01,-6.936634287814582613e-03,9.387361981871936711e-01,6.389529937928274395e-01,1.098762116799023358e+00,-8.734302407618037556e-01
-2.403197483291031797e-05,-3.419774127877933112e-01,-6.873829034736966478e-03,9.396830311545657510e-01,6.401802376086747071e-01,1.099068026449403934e+00,-8.965918006513780014e-01
-8.508891911342808924e-05,-3.397579114792131927e-01,-6.814569513279575448e-03,9.404882327756725058e-01,6.404806904208805163e-01,1.099327502027621195e+00,-9.150444869516540791e-01
-1.899999495675928722e-05,-3.386556612687561807e-01,-6.834497412952936744e-03,9.408855575332921717e-01,6.413134789193848384e-01,1.099496071556216537e+00,-9.262630928662568541e-01
-6.222778230739595931e-05,-3.383316910532849220e-01,-6.847033284820927893e-03,9.410020090796428205e-01,6.415116687239745819e-01,1.099571961597695768e+00,-9.295186776738285639e-01
-6.703199228371730018e-05,-3.389912485346996407e-01,-6.724033655895689243e-03,9.407654948471442236e-01,6.420561228098780049e-01,1.099380927421553134e+00,-9.258286254008050165e-01
-1.188291731007450248e-04,-3.402704764867713894e-01,-6.695975091095015055e-03,9.403037555113095136e-01,6.424121414989925061e-01,1.099253511881824963e+00,-9.169416154596726765e-01
-7.219582439172613094e-05,-3.416626702194929810e-01,-6.648799916659509091e-03,9.397991317435430147e-01,6.421320152003566761e-01,1.098967989122991540e+00,-9.025708589431953310e-01
-9.448756711750147042e-05,-3.428490316459393283e-01,-6.719206419215445480e-03,9.393664805796709816e-01,6.402810596444603597e-01,1.098791560448314275e+00,-8.842227849490877922e-01
-5.556941742774963608e-05,-3.437166841672577577e-01,-6.690137761304063707e-03,9.390495620540165733e-01,6.373161067656756273e-01,1.098390821568232534e+00,-8.648105171973611283e-01
-8.219582543063789809e-05,-3.440652420857651661e-01,-6.767660866008265962e-03,9.389213498471066233e-01,6.329556772962996458e-01,1.098194104214443856e+00,-8.452264083058412814e-01
-1.688610842438108967e-04,-3.436291398828852373e-01,-6.824396079106428807e-03,9.390806213139732961e-01,6.278139773833585346e-01,1.097934495022965029e+00,-8.254868099361774014e-01
-1.306903526839575701e-04,-3.419887090770638571e-01,-6.782798915373793730e-03,9.396795727388719266e-01,6.222959807194636817e-01,1.097543449960578066e+00,-8.053610243666839974e-01
-2.247582808154222447e-04,-3.395729737433055284e-01,-6.801311655696211725e-03,9.405550952212239357e-01,6.168669520914003002e-01,1.097243313624440830e+00,-7.850235371263467599e-01
-4.949430086109826623e-04,-3.373801516125395916e-01,-6.733967361593813476e-03,9.413442739045535523e-01,6.131520770424835343e-01,1.097077334281866268e+00,-7.645532589627969111e-01
-7.650496682516242427e-04,-3.351761882818748428e-01,-6.653371299127647069e-03,9.421316628572644625e-01,6.112674425891441166e-01,1.096796860104830129e+00,-7.456044853712852083e-01
-1.435430165714879662e-03,-2.927794105023188709e-01,-6.569656478636150786e-03,9.561563658418568146e-01,6.281945858531283733e-01,1.095731213944651783e+00,-6.702594699621727825e-01
-1.611886831553263405e-03,-2.550060376217707092e-01,-6.465970899485373041e-03,9.669164978516052722e-01,6.480364540334909718e-01,1.094951380324151069e+00,-6.227167830975244289e-01
-2.132026040959323580e-03,-2.195784013951165015e-01,-6.850288162256774373e-03,9.755684771751391704e-01,6.694924301244591369e-01,1.094940038003316296e+00,-5.800038665018443229e-01
